#identity	tANI	query_length
0.9788051734738729	0.06945067557813266	2417892
0.9832811933797921	0.08097440199126582	2487240
0.9837553788546264	0.07547369592488648	2438596
0.9773026689478221	0.1014740644467668	2561832
0.872577927411654	0.3190706518635658	2493258
0.9015722631094767	0.19293412151654152	2352590
0.8654076357520432	0.32925761160995426	2501310
0.885040556088206	0.25869084415991306	2337782
0.9823227037516219	0.0787926346757052	2456384
0.9737907029177767	0.10247441332938911	2452524
0.8884891832766179	0.29058180152855456	2453172
0.8656116389432488	0.31751613006977164	2424563
0.873002163714694	0.30875059950887257	2454304
0.8867249469623921	0.28527784189723543	2456581
0.9915453996447635	0.06582765987570856	2402165
0.9020824065420573	0.245880885576612	2467899
0.871046020761244	0.3189655026554199	2421404
0.8864860412757957	0.24560702541656002	2377327
0.8877935912408761	0.2610578235568691	2372261
0.9016830621785882	0.25564280339116774	2492336
0.9010590231241156	0.24564230039274187	2448764
0.8730120097560993	0.3474290588200922	2532067
0.8865764268351962	0.2470515572336851	2335555
0.8860352522825574	0.2343097634298119	2331778
0.900166658900278	0.27892676636714486	2550350
0.9906347386912638	0.0919228408158672	2480185
0.9021339260312949	0.2743334812955603	2523206
0.9015540414507777	0.26678143470559695	2509550
0.9008236359315608	0.2560667781704932	2462539
0.9021462264150943	0.23117783236562517	2426866
0.9002177433206096	0.2400294841351903	2417892
0.9004336432279366	0.25645203792957966	2487240
0.9003406593927897	0.24353714717371097	2438596
0.9014584636363638	0.24771739337490783	2561832
0.8712952529182889	0.3399724440912649	2493258
1.0	6.461173028215644e-05	2352590
0.8657451535836191	0.3420483833008585	2501310
0.8869768572801547	0.2607357914000864	2337782
0.8992810124826625	0.24527302280776594	2456384
0.8995152592246618	0.24621586816355565	2452524
0.8902326825705938	0.29122795832355397	2453172
0.9354089193083601	0.21711068747728055	2424563
1.0	2.2002406412269978e-05	2454304
0.8931857197330796	0.268974759817045	2456581
0.871446655206289	0.3026166220183012	2402165
0.8716991942446058	0.31193885411009364	2467899
0.9811599139492805	0.10534137855609373	2421404
0.8942502711703145	0.24458789835663222	2377327
0.8894993356299208	0.27150226209246864	2372261
0.87140786129971	0.3296942565283036	2492336
0.8713303955078139	0.3180199126071882	2448764
0.9758184397482059	0.1501414099542363	2532067
0.8910886840832111	0.23722459500530577	2335555
0.893441652972449	0.23474764943288326	2331778
0.8708436231884054	0.3488858562705524	2550350
0.8709067247218195	0.3235175264858552	2480185
0.8728397353224259	0.32653842586525594	2523206
0.8714455783308925	0.33979820819334394	2509550
0.8716598926829291	0.3207500772831834	2462539
0.871874585174278	0.308350266808238	2426866
0.8723245303326835	0.3004790281262797	2417892
0.8721163446601968	0.3202526859522418	2487240
0.8716659396299898	0.30544773597817454	2438596
0.872210424728646	0.32291850664270416	2561832
0.9793504938271664	0.1181508983395285	2493258
0.8718898366170134	0.2731208562324722	2352590
0.9347498563906197	0.24240214127184412	2501310
0.8946455971896947	0.22690784157840121	2337782
0.8718593269689723	0.3102781965434095	2456384
0.870644760273973	0.323136287322324	2452524
0.8883367574137099	0.2899110303177302	2453172
