#identity	query_cov	query_length
0.9768663746630761	0.9039291088038353	2456384
0.9739198248847957	0.8907492852261588	2452524
0.8881743252427186	0.8440781975336421	2453172
0.8668023926676323	0.8534511167579477	2424563
0.8726183756588399	0.8462374669152639	2454304
0.8872214934751098	0.8462244884251731	2456581
0.9010560763071136	0.8892166025231406	2402165
0.9818269573033719	0.9118910457842886	2467899
0.8727394831789372	0.8454409094888751	2421404
0.8887888137996227	0.8839086924095844	2377327
0.8886021825205221	0.8758888672030607	2372261
0.9786661346742488	0.9254201680672269	2492336
0.9760288070492587	0.9125505765357543	2448764
0.874229395551257	0.8172121827739945	2532067
0.8858048130393092	0.8943129149174394	2335555
0.886117910305343	0.8991743639403065	2331778
0.9772239894783019	0.8999502029133256	2550350
0.9000299718837849	0.8617611186262315	2480185
0.9840603675819352	0.9086705564270218	2523206
0.9774668177892955	0.9228646570102209	2509550
0.9741017551755178	0.9134275639898495	2462539
0.9811980440528669	0.9484211324399452	2426866
1.0	1.0	2417892
0.9766767823765046	0.9176649619658738	2487240
0.978034158013547	0.9201770198917738	2438596
0.9825499190455929	0.9297022599452267	2561832
0.8729606698795183	0.827714580681181	2493258
0.9000849813258672	0.905179823088596	2352590
0.8666544267053703	0.8272161387432985	2501310
0.8845940355940356	0.8741897234216022	2337782
0.9761664051418487	0.9165106107188452	2456384
0.9727072252252282	0.9120375580422455	2452524
0.8881096280193232	0.8478129540040404	2453172
0.8655586418559706	0.8513917765799445	2424563
0.8720877130476627	0.8405103850215784	2454304
0.8854635161135164	0.8477180276164311	2456581
0.9018826847521056	0.8940826296278566	2402165
0.9817566165413563	0.9188398714858266	2467899
0.8711401699029134	0.8475764473834189	2421404
0.888058153701969	0.8866470620154484	2377327
0.8881750651859004	0.8763985075841149	2372261
1.0	0.9999895680197213	2492336
0.9773270502645509	0.9335530087832066	2448764
0.8734700865384608	0.8206860245009314	2532067
0.884547095535286	0.8914818961660077	2335555
0.8848509446564885	0.8979143812146783	2331778
0.9813902192605363	0.9156617719136589	2550350
0.9016755730858467	0.8693121682455139	2480185
