#identity	tANI	query_length
0.9783784480431897	0.09166856355092626	2414960
0.9777066858152934	0.08628552464224357	2402275
0.9836079162956405	0.10541696464851089	2467899
0.9796038838318214	0.1030174291551667	2528086
0.9595828505535041	0.22899233937602384	2628783
0.9826716154873215	0.08502577954200262	2432358
0.9794918075422664	0.09157668575993375	2492336
0.9757169567177664	0.11795184436089588	2454916
0.97770491275168	0.0853383707698102	2409602
0.9784179497532559	0.10673379660508844	2448764
0.9781515542653005	0.08455392473391847	2417178
0.9783007984462708	0.11206955380435198	2550350
0.9836865915119413	0.10980548744730106	2523206
0.9835543747276733	0.060257190419196874	2419432
0.9781735438144354	0.09871786419540869	2509550
0.9753828307830805	0.11730886759473377	2462539
0.9722302013422848	0.1360672705665625	2509220
0.9812115154185073	0.0732207176642575	2426866
0.9816913449023903	0.05349058741392375	2417892
0.9764772968197923	0.10266414716490102	2487240
0.978085535154502	0.09824102564355237	2438596
1.0	-0.0	2558338
0.9829408705357153	0.07304648200931237	2406696
0.9785206870229034	0.12417511029305099	2505870
0.9834222407170322	0.09201083320951174	2561832
0.9778118998658962	0.09970650180172476	2445630
0.9764031079894693	0.10225121399038649	2456384
0.9725688105924635	0.11785155424509652	2452524
0.9780521189931378	0.10966471704968982	2414960
0.9779774855104815	0.09504110102865518	2402275
0.9809131569586523	0.10590385867215259	2467899
0.9785853179190784	0.12936080406784162	2528086
0.9596358906030859	0.24139998788257577	2628783
1.0	-0.0	2432358
0.9785088243182869	0.12239699184202371	2492336
0.9750052614824938	0.12496756263509831	2454916
0.9782633272644536	0.10056663245894361	2409602
0.976503334858191	0.12730871931689336	2448764
0.9824558667267028	0.08717279987410986	2417178
0.9776405937084662	0.1387164240431634	2550350
0.9832037669376741	0.13273748406124314	2523206
0.9801229995549673	0.08454761373963204	2419432
0.9782039722966975	0.12978510191493142	2509550
0.9751832772727288	0.12666879148873814	2462539
0.9726598504757603	0.14730057481638084	2509220
0.9793761874718386	0.09764392624232654	2426866
0.983207959092935	0.07604701227704469	2417892
0.9771045990031745	0.12755316424696936	2487240
0.9782473092736411	0.11708710963140659	2438596
0.9822738359788394	0.12465391130854793	2558338
0.98330004995459	0.08977821286378021	2406696
0.9772180383211713	0.1411266607362961	2505870
0.9791440523156131	0.10213166359292912	2561832
0.9777897350388322	0.12066574098296211	2445630
0.9762091129032306	0.12144637921722821	2456384
0.9736399358680746	0.13554088946210643	2452524
1.0	-0.0	2414960
0.9787520485651238	0.08265134679989164	2402275
0.9804301380231542	0.10594093112745365	2467899
0.9772122334357206	0.11810448261093395	2528086
0.9587749540863177	0.22429561484940375	2628783
0.9781656404391599	0.11714476617673938	2432358
0.983220232456144	0.09652934324490994	2492336
0.9772577037370584	0.1106348847156506	2454916
0.9787661748878939	0.08372159015689123	2409602
0.9789327491103272	0.09585218858086633	2448764
0.977412031818186	0.10224954953550221	2417178
0.9764144167758876	0.12708661888584596	2550350
0.980004328291818	0.12029430646275552	2523206
0.9781419919607007	0.08933036656004091	2419432
0.9820762770562792	0.10033115943178363	2509550
0.9772983557951527	0.11177950046280456	2462539
0.9751632383073527	0.1264395918167077	2509220
0.9768631174089086	0.0978080468756001	2426866
0.9776457695769613	0.09472130976301135	2417892
0.9982640670252403	0.011944386820707406	2487240
0.9995836294736862	0.011039832002671508	2438596
